Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
Dru Smith,SG,25,BRK,10,0,9.1,1.3,3.1,0.419,0.4,1.3,0.308,0.9,1.8,0.5,0.484,0.3,0.3,1.0,0.1,1.4,1.5,1.7,0.6,0.1,0.2,1.3,3.3,12517.0,Dru Smith,BKN,25.0,190.5,92.079176,Missouri,USA,Undrafted,Undrafted,Undrafted,15.0,2.9,1.6,1.5,-8.8,0.012,0.132,0.133,0.475,0.206,2022-23
Ish Smith,PG,34,DEN,43,0,9.3,1.2,3.0,0.397,0.0,0.3,0.167,1.2,2.8,0.42,0.405,0.0,0.1,0.5,0.1,1.1,1.3,2.3,0.2,0.2,1.0,0.8,2.5,12776.0,Ish Smith,DEN,34.0,182.88,79.3786,Wake Forest,USA,Undrafted,Undrafted,Undrafted,43.0,2.5,1.3,2.3,-5.3,0.0139999999999999,0.1159999999999999,0.187,0.407,0.352,2022-23
Jabari Smith Jr.,PF,19,HOU,79,79,31.0,4.6,11.3,0.408,1.5,4.9,0.307,3.1,6.3,0.487,0.475,2.1,2.6,0.786,1.5,5.7,7.2,1.3,0.5,0.9,1.3,2.9,12.8,12783.0,Jabari Smith Jr.,HOU,20.0,210.82,99.79024,Auburn,USA,2022,1,3,79.0,12.8,7.2,1.3,-11.3,0.047,0.18,0.183,0.514,0.059,2022-23
Jalen Smith,PF,22,IND,68,31,18.8,3.6,7.5,0.476,0.8,2.8,0.283,2.8,4.7,0.593,0.53,1.5,2.0,0.759,1.9,3.9,5.8,1.0,0.3,0.9,1.1,2.3,9.4,12753.0,Jalen Smith,IND,23.0,205.74,97.52228,Maryland,USA,2020,1,10,68.0,9.4,5.8,1.0,-3.8,0.093,0.201,0.201,0.565,0.076,2022-23
Xavier Sneed,SF,25,CHO,4,0,12.0,1.3,2.5,0.5,0.8,1.5,0.5,0.5,1.0,0.5,0.65,1.0,1.0,1.0,0.0,1.3,1.3,1.3,0.0,0.3,0.8,1.8,4.3,12417.0,Xavier Sneed,CHA,25.0,195.58,97.52228,Kansas State,USA,Undrafted,Undrafted,Undrafted,4.0,4.3,1.3,1.3,-24.8,0.0,0.085,0.136,0.723,0.1669999999999999,2022-23
Jeremy Sochan,PF,19,SAS,56,53,26.0,4.5,9.9,0.453,0.6,2.4,0.246,3.9,7.5,0.519,0.483,1.4,2.1,0.698,1.7,3.6,5.3,2.5,0.8,0.4,1.7,2.5,11.0,12832.0,Jeremy Sochan,SAS,20.0,203.2,104.32616,Baylor,Poland,2022,1,9,56.0,11.0,5.3,2.5,-7.0,0.06,0.14,0.195,0.509,0.132,2022-23
Jaden Springer,SG,20,PHI,16,2,5.6,1.1,2.2,0.486,0.1,0.3,0.4,0.9,1.9,0.5,0.514,0.4,0.5,0.75,0.4,0.5,0.9,0.5,0.4,0.2,0.2,0.9,2.6,12790.0,Jaden Springer,PHI,20.0,193.04,91.625584,Tennessee,USA,2021,1,28,16.0,2.6,0.9,0.5,-2.1,0.063,0.091,0.188,0.545,0.129,2022-23
Lamar Stevens,PF,25,CLE,62,25,18.1,2.1,4.6,0.448,0.5,1.5,0.316,1.6,3.1,0.513,0.5,0.6,0.9,0.702,0.8,2.6,3.3,0.5,0.4,0.3,0.4,1.3,5.3,12729.0,Lamar Stevens,CLE,25.0,198.12,104.32616,Penn State,USA,Undrafted,Undrafted,Undrafted,62.0,5.3,3.3,0.5,1.2,0.046,0.145,0.136,0.524,0.04,2022-23
Isaiah Stewart,C,21,DET,50,47,28.3,3.9,8.8,0.442,1.3,4.1,0.327,2.6,4.7,0.542,0.518,2.2,3.0,0.738,2.3,5.8,8.1,1.4,0.4,0.7,1.4,2.7,11.3,12658.0,Isaiah Stewart,DET,22.0,203.2,113.398,Washington,USA,2020,1,16,50.0,11.3,8.1,1.4,-8.0,0.078,0.2019999999999999,0.17,0.56,0.073,2022-23
Max Strus,SF,26,MIA,80,33,28.4,4.1,9.9,0.41,2.5,7.0,0.35,1.6,2.8,0.559,0.535,1.0,1.1,0.876,0.6,2.6,3.2,2.1,0.5,0.2,0.9,2.1,11.5,12719.0,Max Strus,MIA,27.0,195.58,97.52228,DePaul,USA,Undrafted,Undrafted,Undrafted,80.0,11.5,3.2,2.1,-3.8,0.021,0.0969999999999999,0.17,0.557,0.115,2022-23
Jalen Suggs,PG,21,ORL,53,19,23.5,3.5,8.4,0.419,1.2,3.8,0.327,2.3,4.6,0.496,0.493,1.6,2.2,0.723,1.0,2.0,3.0,2.9,1.3,0.5,1.8,2.3,9.9,12754.0,Jalen Suggs,ORL,22.0,195.58,92.98636,Gonzaga,USA,2021,1,5,53.0,9.9,3.0,2.9,-1.3,0.044,0.083,0.196,0.528,0.179,2022-23
Edmond Sumner,SG,27,BRK,53,12,13.9,2.3,5.1,0.461,0.6,1.6,0.356,1.8,3.4,0.511,0.519,1.9,2.0,0.917,0.2,1.2,1.5,1.3,0.6,0.2,0.9,1.6,7.1,12546.0,Edmond Sumner,BKN,27.0,193.04,88.904032,Xavier,USA,2017,2,52,53.0,7.1,1.5,1.3,1.7,0.019,0.086,0.209,0.597,0.13,2022-23
Cole Swider,SF,23,LAL,7,0,5.9,0.4,1.3,0.333,0.4,1.1,0.375,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.1,0.9,1.0,0.6,0.0,0.0,0.0,0.4,1.3,12622.0,Cole Swider,LAL,24.0,205.74,99.79024,Syracuse,USA,Undrafted,Undrafted,Undrafted,7.0,1.3,1.0,0.6,3.3,0.024,0.158,0.089,0.5,0.105,2022-23
Jae'Sean Tate,SF,27,HOU,31,7,21.8,3.5,7.4,0.48,0.4,1.5,0.283,3.1,5.9,0.53,0.509,1.6,2.2,0.725,1.3,2.5,3.8,2.7,0.7,0.2,1.5,3.4,9.1,12792.0,Jae'Sean Tate,HOU,27.0,195.58,104.32616,Ohio State,USA,Undrafted,Undrafted,Undrafted,31.0,9.1,3.8,2.7,-7.3,0.054,0.114,0.178,0.546,0.184,2022-23
Jayson Tatum,PF,24,BOS,74,74,36.9,9.8,21.1,0.466,3.2,9.3,0.35,6.6,11.8,0.558,0.543,7.2,8.4,0.854,1.1,7.7,8.8,4.6,1.1,0.7,2.9,2.2,30.1,12825.0,Jayson Tatum,BOS,25.0,203.2,95.25432,Duke,USA,2017,1,3,74.0,30.1,8.8,4.6,8.5,0.0289999999999999,0.2,0.319,0.607,0.205,2022-23
Terry Taylor,PF,23,TOT,31,2,8.5,1.3,2.4,0.52,0.2,0.6,0.263,1.1,1.8,0.607,0.553,0.2,0.4,0.545,0.9,0.6,1.5,0.3,0.1,0.2,0.3,0.8,2.9,12462.0,Terry Taylor,CHI,23.0,193.04,104.32616,Austin Peay,USA,Undrafted,Undrafted,Undrafted,31.0,2.9,1.5,0.3,4.5,0.088,0.076,0.129,0.557,0.052,2022-23
Terry Taylor,PF,23,IND,26,2,8.8,1.2,2.5,0.462,0.2,0.7,0.222,1.0,1.8,0.553,0.492,0.2,0.3,0.714,0.8,0.7,1.5,0.4,0.1,0.2,0.3,0.9,2.7,12462.0,Terry Taylor,CHI,23.0,193.04,104.32616,Austin Peay,USA,Undrafted,Undrafted,Undrafted,31.0,2.9,1.5,0.3,4.5,0.088,0.076,0.129,0.557,0.052,2022-23
Terry Taylor,PF,23,CHI,5,0,7.2,1.8,2.0,0.9,0.2,0.2,1.0,1.6,1.8,0.889,0.95,0.2,0.8,0.25,1.0,0.6,1.6,0.0,0.0,0.2,0.0,0.4,4.0,12462.0,Terry Taylor,CHI,23.0,193.04,104.32616,Austin Peay,USA,Undrafted,Undrafted,Undrafted,31.0,2.9,1.5,0.3,4.5,0.088,0.076,0.129,0.557,0.052,2022-23
Garrett Temple,SG,36,NOP,25,0,6.5,0.7,1.8,0.4,0.4,1.0,0.423,0.3,0.8,0.368,0.522,0.1,0.2,0.75,0.2,0.5,0.7,0.5,0.4,0.1,0.2,0.6,2.0,12560.0,Garrett Temple,NOP,37.0,198.12,88.45044,Louisiana State,USA,Undrafted,Undrafted,Undrafted,25.0,2.0,0.7,0.5,-5.3,0.027,0.069,0.123,0.535,0.1169999999999999,2022-23
Dalen Terry,SG,20,CHI,38,0,5.6,0.8,1.9,0.444,0.2,0.7,0.259,0.7,1.2,0.556,0.493,0.4,0.6,0.667,0.3,0.7,1.0,0.6,0.3,0.1,0.2,0.6,2.2,12629.0,Dalen Terry,CHI,20.0,200.66,88.45044,Arizona,USA,2022,1,18,38.0,2.2,1.0,0.6,3.3,0.0559999999999999,0.1169999999999999,0.173,0.523,0.157,2022-23
Daniel Theis,C,30,IND,7,1,15.6,3.0,6.3,0.477,0.3,1.6,0.182,2.7,4.7,0.576,0.5,0.7,1.7,0.417,1.0,2.1,3.1,1.3,0.3,0.9,0.4,1.0,7.0,12550.0,Daniel Theis,IND,31.0,203.2,111.13004,None,Germany,Undrafted,Undrafted,Undrafted,7.0,7.0,3.1,1.3,-8.2,0.059,0.147,0.201,0.497,0.125,2022-23
Cam Thomas,SG,21,BRK,57,4,16.6,3.5,8.0,0.441,0.9,2.3,0.383,2.6,5.7,0.464,0.497,2.6,3.1,0.868,0.1,1.5,1.7,1.4,0.4,0.1,1.1,1.0,10.6,12646.0,Cam Thomas,BKN,21.0,190.5,95.25432,Louisiana State,Japan,2021,1,27,57.0,10.6,1.7,1.4,-1.6,0.009,0.089,0.268,0.5670000000000001,0.133,2022-23
Klay Thompson,SG,32,GSW,69,69,33.0,7.9,18.1,0.436,4.4,10.6,0.412,3.6,7.6,0.47,0.556,1.7,1.9,0.879,0.6,3.6,4.1,2.4,0.7,0.4,1.8,1.9,21.9,12674.0,Klay Thompson,GSW,33.0,198.12,99.79024,Washington State,USA,2011,1,11,69.0,21.9,4.1,2.4,2.9,0.017,0.1009999999999999,0.256,0.5760000000000001,0.105,2022-23
JT Thor,PF,20,CHO,69,8,14.0,1.4,3.4,0.399,0.6,1.8,0.317,0.8,1.7,0.487,0.481,0.5,0.7,0.702,0.5,1.7,2.2,0.5,0.3,0.3,0.6,1.0,3.8,12780.0,JT Thor,CHA,20.0,205.74,92.079176,Auburn,USA,2021,2,37,69.0,3.8,2.2,0.5,-7.5,0.035,0.115,0.13,0.506,0.054,2022-23
Matisse Thybulle,SG,25,TOT,71,28,16.9,1.5,3.6,0.435,0.8,2.1,0.365,0.8,1.5,0.533,0.542,0.3,0.4,0.679,0.6,1.4,2.0,0.7,1.2,0.5,0.3,1.6,4.1,12715.0,Matisse Thybulle,POR,26.0,195.58,91.171992,Washington,USA,2019,1,20,71.0,4.1,2.0,0.7,-0.5,0.032,0.085,0.102,0.552,0.059,2022-23
Matisse Thybulle,SG,25,PHI,49,6,12.1,1.0,2.4,0.431,0.4,1.3,0.333,0.6,1.1,0.547,0.522,0.2,0.2,0.75,0.4,0.9,1.3,0.5,0.9,0.3,0.2,1.3,2.7,12715.0,Matisse Thybulle,POR,26.0,195.58,91.171992,Washington,USA,2019,1,20,71.0,4.1,2.0,0.7,-0.5,0.032,0.085,0.102,0.552,0.059,2022-23
Matisse Thybulle,SG,25,POR,22,22,27.7,2.7,6.2,0.438,1.5,3.9,0.388,1.2,2.4,0.519,0.558,0.5,0.7,0.625,0.9,2.6,3.5,1.4,1.7,0.8,0.7,2.2,7.4,12715.0,Matisse Thybulle,POR,26.0,195.58,91.171992,Washington,USA,2019,1,20,71.0,4.1,2.0,0.7,-0.5,0.032,0.085,0.102,0.552,0.059,2022-23
Xavier Tillman Sr.,PF,24,MEM,61,29,19.3,3.1,5.0,0.614,0.1,0.2,0.267,3.0,4.8,0.632,0.621,0.8,1.5,0.551,2.0,3.0,5.0,1.6,1.0,0.5,0.7,1.6,7.0,,,,,,,,,,,,,,,,,,,,,,
Isaiah Todd,PF,21,WAS,6,1,10.2,0.5,3.2,0.158,0.2,1.7,0.1,0.3,1.5,0.222,0.184,0.3,0.3,1.0,0.3,1.7,2.0,0.7,0.2,0.0,0.3,0.7,1.5,12775.0,Isaiah Todd,WAS,21.0,205.74,99.336648,None,USA,2021,2,31,6.0,1.5,2.0,0.7,-6.7,0.027,0.152,0.143,0.226,0.087,2022-23
Obi Toppin,PF,24,NYK,67,5,15.7,2.8,6.3,0.446,1.3,3.7,0.344,1.5,2.6,0.593,0.548,0.6,0.7,0.809,0.4,2.4,2.8,1.0,0.3,0.2,0.6,1.0,7.4,12375.0,Obi Toppin,NYK,25.0,205.74,99.79024,Dayton,USA,2020,1,8,67.0,7.4,2.8,1.0,2.4,0.026,0.139,0.187,0.565,0.091,2022-23
Juan Toscano-Anderson,SF,29,TOT,52,9,13.5,1.2,2.8,0.448,0.2,0.8,0.186,1.1,1.9,0.56,0.476,0.4,0.5,0.792,0.5,1.8,2.4,1.3,0.3,0.2,0.7,1.5,3.0,12750.0,Juan Toscano-Anderson,UTA,30.0,198.12,94.800728,Marquette,USA,Undrafted,Undrafted,Undrafted,52.0,3.0,2.4,1.3,-9.9,0.037,0.128,0.109,0.505,0.122,2022-23
Juan Toscano-Anderson,SF,29,LAL,30,7,12.2,1.1,2.2,0.5,0.1,0.7,0.2,1.0,1.5,0.63,0.53,0.4,0.5,0.733,0.5,1.6,2.0,0.8,0.3,0.2,0.6,1.5,2.7,12750.0,Juan Toscano-Anderson,UTA,30.0,198.12,94.800728,Marquette,USA,Undrafted,Undrafted,Undrafted,52.0,3.0,2.4,1.3,-9.9,0.037,0.128,0.109,0.505,0.122,2022-23
Juan Toscano-Anderson,SF,29,UTA,22,2,15.2,1.4,3.5,0.403,0.2,1.0,0.174,1.2,2.5,0.5,0.429,0.4,0.4,0.889,0.6,2.2,2.9,1.8,0.3,0.1,0.8,1.5,3.4,12750.0,Juan Toscano-Anderson,UTA,30.0,198.12,94.800728,Marquette,USA,Undrafted,Undrafted,Undrafted,52.0,3.0,2.4,1.3,-9.9,0.037,0.128,0.109,0.505,0.122,2022-23
Karl-Anthony Towns,PF,27,MIN,29,29,33.0,7.3,14.8,0.495,2.1,5.7,0.366,5.2,9.1,0.576,0.565,4.1,4.7,0.874,1.7,6.5,8.1,4.8,0.7,0.6,3.0,3.8,20.8,12691.0,Karl-Anthony Towns,MIN,27.0,213.36,112.490816,Kentucky,USA,2015,1,1,29.0,20.8,8.1,4.8,1.8,0.05,0.181,0.25,0.618,0.225,2022-23
Gary Trent Jr.,SG,24,TOR,66,44,32.1,6.1,14.2,0.433,2.5,6.8,0.369,3.6,7.3,0.493,0.522,2.6,3.1,0.839,0.5,2.2,2.6,1.6,1.6,0.2,0.8,1.5,17.4,12537.0,Gary Trent Jr.,TOR,24.0,195.58,94.800728,Duke,USA,2018,2,37,66.0,17.4,2.6,1.6,-2.1,0.013,0.073,0.209,0.56,0.075,2022-23
P.J. Tucker,PF,37,PHI,75,75,25.6,1.3,3.0,0.427,0.7,1.9,0.393,0.5,1.1,0.482,0.549,0.3,0.3,0.826,1.3,2.7,3.9,0.8,0.5,0.2,0.6,2.4,3.5,12345.0,P.J. Tucker,PHI,38.0,195.58,111.13004,Texas,USA,2006,2,35,75.0,3.5,3.9,0.8,4.0,0.055,0.108,0.066,0.5660000000000001,0.04,2022-23
Myles Turner,C,26,IND,62,62,29.4,6.5,11.8,0.548,1.5,4.0,0.373,5.0,7.8,0.638,0.612,3.5,4.5,0.783,1.4,6.1,7.5,1.4,0.6,2.3,1.7,3.5,18.0,12350.0,Myles Turner,IND,27.0,210.82,113.398,Texas,USA,2015,1,11,62.0,18.0,7.5,1.4,-1.2,0.049,0.205,0.225,0.6509999999999999,0.074,2022-23
Stanley Umude,SG,23,DET,1,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,12435.0,Stanley Umude,DET,24.0,198.12,95.25432,Arkansas,USA,Undrafted,Undrafted,Undrafted,1.0,2.0,0.0,0.0,95.0,0.0,0.0,0.5,0.532,0.0,2022-23
Jonas Valan?i?nas,C,30,NOP,79,79,24.9,5.6,10.3,0.547,0.5,1.4,0.349,5.2,8.9,0.577,0.57,2.3,2.8,0.826,2.8,7.3,10.2,1.8,0.3,0.7,2.0,3.1,14.1,,,,,,,,,,,,,,,,,,,,,,
Jarred Vanderbilt,PF,23,TOT,78,65,24.1,3.2,5.8,0.548,0.4,1.2,0.322,2.8,4.6,0.604,0.58,1.2,1.8,0.691,2.2,5.3,7.5,2.4,1.1,0.3,1.2,2.4,7.9,12766.0,Jarred Vanderbilt,LAL,24.0,203.2,97.068688,Kentucky,USA,2018,2,41,78.0,7.9,7.5,2.4,-1.5,0.09,0.216,0.136,0.604,0.134,2022-23
Jarred Vanderbilt,PF,23,UTA,52,41,24.1,3.3,6.0,0.556,0.4,1.1,0.333,3.0,4.9,0.606,0.587,1.3,2.0,0.657,2.3,5.5,7.9,2.7,1.0,0.3,1.3,2.6,8.3,12766.0,Jarred Vanderbilt,LAL,24.0,203.2,97.068688,Kentucky,USA,2018,2,41,78.0,7.9,7.5,2.4,-1.5,0.09,0.216,0.136,0.604,0.134,2022-23
Jarred Vanderbilt,PF,23,LAL,26,24,24.0,2.8,5.4,0.529,0.4,1.3,0.303,2.5,4.1,0.598,0.564,1.1,1.4,0.784,1.9,4.8,6.7,1.6,1.2,0.2,1.1,2.2,7.2,12766.0,Jarred Vanderbilt,LAL,24.0,203.2,97.068688,Kentucky,USA,2018,2,41,78.0,7.9,7.5,2.4,-1.5,0.09,0.216,0.136,0.604,0.134,2022-23
Fred VanVleet,PG,28,TOR,69,69,36.7,6.3,16.1,0.393,3.0,8.8,0.342,3.3,7.3,0.455,0.486,3.7,4.1,0.898,0.4,3.6,4.1,7.2,1.8,0.6,2.0,2.8,19.3,12556.0,Fred VanVleet,TOR,29.0,182.88,89.357624,Wichita State,USA,Undrafted,Undrafted,Undrafted,69.0,19.3,4.1,7.2,3.3,0.011,0.11,0.225,0.54,0.276,2022-23
Devin Vassell,SG,22,SAS,38,32,31.0,6.9,15.7,0.439,2.7,7.0,0.387,4.2,8.7,0.48,0.525,2.1,2.6,0.78,0.2,3.7,3.9,3.6,1.1,0.4,1.5,1.5,18.5,12480.0,Devin Vassell,SAS,22.0,195.58,90.7184,Florida State,USA,2020,1,11,38.0,18.5,3.9,3.6,-11.7,0.006,0.125,0.24,0.55,0.173,2022-23
Gabe Vincent,PG,26,MIA,68,34,25.9,3.4,8.3,0.402,1.7,5.1,0.334,1.6,3.2,0.512,0.505,1.0,1.1,0.872,0.4,1.7,2.1,2.5,0.9,0.1,1.4,2.3,9.4,12558.0,Gabe Vincent,MIA,27.0,187.96,90.7184,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,68.0,9.4,2.1,2.5,-0.7,0.016,0.071,0.17,0.5329999999999999,0.139,2022-23
Noah Vonleh,C,27,BOS,23,1,7.4,0.5,1.0,0.458,0.0,0.2,0.25,0.4,0.9,0.5,0.479,0.1,0.1,1.0,0.8,1.3,2.1,0.3,0.1,0.3,0.5,1.5,1.1,12378.0,Noah Vonleh,BOS,27.0,208.28,116.573144,Indiana,USA,2014,1,9,23.0,1.1,2.1,0.3,-1.4,0.11,0.174,0.09,0.502,0.051,2022-23
Nikola Vu?evi?,C,32,CHI,82,82,33.5,7.3,14.0,0.52,1.5,4.2,0.349,5.8,9.8,0.594,0.573,1.6,1.9,0.835,1.9,9.1,11.0,3.2,0.7,0.7,1.7,2.2,17.6,,,,,,,,,,,,,,,,,,,,,,
Dean Wade,PF,26,CLE,44,13,20.3,1.7,4.0,0.412,1.0,2.9,0.354,0.6,1.1,0.56,0.54,0.3,0.5,0.652,0.5,3.0,3.4,0.8,0.6,0.5,0.4,2.0,4.7,12512.0,Dean Wade,CLE,26.0,205.74,103.418976,Kansas State,USA,Undrafted,Undrafted,Undrafted,44.0,4.7,3.4,0.8,6.5,0.023,0.146,0.1,0.55,0.0559999999999999,2022-23
Franz Wagner,SF,21,ORL,80,80,32.6,6.8,14.0,0.485,1.6,4.5,0.361,5.2,9.5,0.544,0.543,3.4,4.0,0.842,0.9,3.2,4.1,3.5,1.0,0.2,2.1,2.3,18.6,12555.0,Franz Wagner,ORL,21.0,208.28,99.79024,Michigan,Germany,2021,1,8,80.0,18.6,4.1,3.5,1.2,0.027,0.098,0.23,0.589,0.1669999999999999,2022-23
Moritz Wagner,C,25,ORL,57,18,19.5,3.5,6.9,0.5,0.9,2.9,0.313,2.6,4.1,0.631,0.564,2.7,3.2,0.841,1.2,3.3,4.5,1.5,0.6,0.2,1.2,2.4,10.5,12354.0,Moritz Wagner,ORL,26.0,210.82,111.13004,Michigan,Germany,2018,1,25,57.0,10.5,4.5,1.5,-1.1,0.06,0.172,0.201,0.63,0.115,2022-23
Ish Wainright,SF,28,PHO,60,2,15.3,1.4,3.8,0.37,1.0,2.9,0.329,0.5,0.9,0.5,0.496,0.4,0.5,0.839,0.8,1.6,2.3,0.9,0.6,0.4,0.4,2.0,4.2,12777.0,Ish Wainright,PHX,28.0,195.58,113.398,Baylor,USA,Undrafted,Undrafted,Undrafted,60.0,4.2,2.3,0.9,6.1,0.045,0.0969999999999999,0.1169999999999999,0.522,0.075,2022-23
Jabari Walker,SF,20,POR,56,0,11.1,1.5,3.5,0.419,0.3,1.0,0.286,1.2,2.5,0.472,0.46,0.6,0.8,0.756,0.9,1.5,2.3,0.6,0.2,0.2,0.5,1.2,3.9,12785.0,Jabari Walker,POR,20.0,200.66,90.7184,Colorado,USA,2022,2,57,56.0,3.9,2.3,0.6,-9.0,0.074,0.135,0.1639999999999999,0.496,0.08,2022-23
Kemba Walker,PG,32,DAL,9,1,16.0,2.7,6.3,0.421,0.8,3.1,0.25,1.9,3.2,0.586,0.482,1.9,2.3,0.81,0.3,1.4,1.8,2.1,0.2,0.2,0.4,1.2,8.0,12698.0,Kemba Walker,DAL,33.0,182.88,83.46092800000001,Connecticut,USA,2011,1,9,9.0,8.0,1.8,2.1,-1.9,0.02,0.09,0.215,0.5429999999999999,0.216,2022-23
Lonnie Walker IV,SG,24,LAL,56,32,23.2,4.2,9.4,0.448,1.6,4.4,0.365,2.6,5.0,0.522,0.534,1.6,1.9,0.858,0.3,1.7,1.9,1.1,0.5,0.3,0.8,1.3,11.7,12738.0,Lonnie Walker IV,LAL,24.0,193.04,92.532768,Miami,USA,2018,1,18,56.0,11.7,1.9,1.1,-7.3,0.011,0.069,0.198,0.57,0.071,2022-23
John Wall,PG,32,LAC,34,3,22.2,4.1,9.9,0.408,1.0,3.2,0.303,3.1,6.7,0.459,0.457,2.3,3.3,0.681,0.4,2.3,2.7,5.2,0.8,0.4,2.4,1.7,11.4,12820.0,John Wall,LAC,32.0,190.5,95.25432,Kentucky,USA,2010,1,1,34.0,11.4,2.7,5.2,-6.6,0.018,0.096,0.259,0.497,0.38,2022-23
T.J. Warren,PF-SF,29,TOT,42,0,16.4,3.1,6.4,0.489,0.5,1.6,0.328,2.6,4.8,0.542,0.53,0.7,0.8,0.8,0.6,2.3,2.9,1.0,0.5,0.3,0.5,1.5,7.5,12447.0,T.J. Warren,PHX,29.0,203.2,99.79024,North Carolina State,USA,2014,1,14,42.0,7.5,2.9,1.0,4.4,0.038,0.131,0.185,0.55,0.081,2022-23
T.J. Warren,PF,29,BRK,26,0,18.8,3.9,7.7,0.51,0.6,1.8,0.333,3.3,5.8,0.566,0.55,1.0,1.3,0.818,0.5,2.3,2.8,1.1,0.6,0.3,0.7,1.7,9.5,12447.0,T.J. Warren,PHX,29.0,203.2,99.79024,North Carolina State,USA,2014,1,14,42.0,7.5,2.9,1.0,4.4,0.038,0.131,0.185,0.55,0.081,2022-23
T.J. Warren,SF,29,PHO,16,0,12.3,1.9,4.4,0.429,0.4,1.2,0.316,1.5,3.2,0.471,0.471,0.1,0.1,0.5,0.8,2.3,3.1,0.7,0.4,0.3,0.2,1.3,4.2,12447.0,T.J. Warren,PHX,29.0,203.2,99.79024,North Carolina State,USA,2014,1,14,42.0,7.5,2.9,1.0,4.4,0.038,0.131,0.185,0.55,0.081,2022-23
Duane Washington Jr.,SG,22,PHO,31,3,12.7,3.0,8.3,0.367,1.3,3.6,0.36,1.7,4.7,0.372,0.445,0.5,0.8,0.667,0.1,1.1,1.2,2.0,0.2,0.1,1.1,0.7,7.9,12541.0,Duane Washington Jr.,NYK,23.0,187.96,89.357624,Ohio State,Germany,Undrafted,Undrafted,Undrafted,31.0,7.9,1.2,2.0,-0.5,0.004,0.085,0.298,0.4579999999999999,0.26,2022-23
P.J. Washington,PF,24,CHO,73,73,32.6,5.9,13.4,0.444,2.0,5.9,0.348,3.9,7.5,0.518,0.52,1.7,2.4,0.73,1.0,3.9,4.9,2.4,0.9,1.1,1.5,2.6,15.7,12364.0,P.J. Washington,CHA,24.0,200.66,104.32616,Kentucky,USA,2019,1,12,73.0,15.7,4.9,2.4,-7.2,0.0279999999999999,0.118,0.2,0.542,0.107,2022-23
TyTy Washington Jr.,PG,21,HOU,31,2,14.0,1.9,5.2,0.363,0.6,2.6,0.238,1.3,2.6,0.488,0.422,0.3,0.6,0.556,0.1,1.4,1.5,1.5,0.5,0.1,0.5,0.9,4.7,12398.0,TyTy Washington Jr.,HOU,21.0,190.5,88.45044,Kentucky,USA,2022,1,29,31.0,4.7,1.5,1.5,-6.1,0.004,0.099,0.17,0.432,0.152,2022-23
Yuta Watanabe,SF,28,BRK,58,1,16.0,2.0,4.0,0.491,1.0,2.3,0.444,0.9,1.7,0.557,0.621,0.6,0.8,0.723,0.5,1.9,2.4,0.8,0.4,0.3,0.4,1.4,5.6,12415.0,Yuta Watanabe,BKN,28.0,203.2,97.52228,George Washington,Japan,Undrafted,Undrafted,Undrafted,58.0,5.6,2.4,0.8,-0.6,0.034,0.1169999999999999,0.127,0.637,0.071,2022-23
Lindy Waters III,SG,25,OKC,41,0,13.0,1.7,4.3,0.393,1.4,4.0,0.358,0.3,0.4,0.75,0.556,0.4,0.5,0.8,0.4,1.4,1.8,0.7,0.3,0.3,0.2,1.0,5.2,12736.0,Lindy Waters III,OKC,25.0,198.12,95.25432,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,41.0,5.2,1.8,0.7,10.5,0.0279999999999999,0.103,0.148,0.573,0.071,2022-23
Trendon Watford,PF,22,POR,62,12,19.1,2.9,5.2,0.56,0.4,1.0,0.391,2.5,4.2,0.602,0.599,1.2,1.6,0.72,0.7,3.2,3.8,2.1,0.5,0.2,1.1,1.9,7.4,12448.0,Trendon Watford,POR,22.0,203.2,107.501304,Louisiana State,USA,Undrafted,Undrafted,Undrafted,62.0,7.4,3.8,2.1,-7.1,0.037,0.173,0.158,0.625,0.162,2022-23
Peyton Watson,SG,20,DEN,23,2,8.1,1.3,2.6,0.492,0.3,0.6,0.429,1.0,2.0,0.511,0.542,0.5,0.9,0.55,0.3,1.3,1.6,0.5,0.1,0.5,0.3,0.6,3.3,12312.0,Peyton Watson,DEN,20.0,200.66,90.7184,UCLA,USA,2022,1,30,23.0,3.3,1.6,0.5,-12.0,0.043,0.139,0.174,0.5529999999999999,0.087,2022-23
